Sale_ID,Business_ID,Date,Customer_ID,Product_ID,Quantity,Selling_Price,Discount_Percent,Total_Amount,Payment_Mode,Payment_Status,Credit_Amount,Notes
SALE0449,BUS001,2026-07-02,CUST016,PROD005,10,₹ 377,10,₹ 3393,Credit,Pending,₹ 3393,Standard Sale
SALE0450,BUS001,2026-07-02,CUST029,PROD003,20,₹ 9,0,₹ 180,UPI,Completed,0,Standard Sale
SALE0451,BUS001,2026-07-02,CUST023,PROD001,8,₹ 162,0,₹ 1296,UPI,Completed,0,Standard Sale
SALE0452,BUS001,2026-07-02,CUST003,PROD003,43,₹ 9,0,₹ 387,Cash,Completed,0,Standard Sale
SALE0453,BUS001,2026-07-02,CUST014,PROD002,1,₹ 95,10,₹ 85,UPI,Completed,0,Standard Sale
SALE0454,BUS001,2026-07-02,CUST013,PROD002,5,₹ 95,0,₹ 475,UPI,Completed,0,Standard Sale
SALE0455,BUS001,2026-07-02,CUST036,PROD009,5,₹ 31,10,₹ 139,UPI,Completed,0,Standard Sale
SALE0456,BUS001,2026-07-02,CUST017,PROD001,3,₹ 162,5,₹ 461,UPI,Completed,0,Standard Sale
SALE0457,BUS001,2026-07-02,CUST003,PROD008,10,₹ 13,0,₹ 130,UPI,Completed,0,Standard Sale
SALE0458,BUS001,2026-07-02,CUST002,PROD007,2,₹ 678,0,₹ 1356,Cash,Completed,0,Standard Sale
SALE0459,BUS001,2026-07-02,CUST010,PROD001,9,₹ 162,0,₹ 1458,Cash,Completed,0,Standard Sale
SALE0460,BUS001,2026-07-02,CUST001,PROD005,5,₹ 377,0,₹ 1885,Cash,Completed,0,Standard Sale
SALE0461,BUS001,2026-07-02,CUST026,PROD005,13,₹ 377,0,₹ 4901,UPI,Completed,0,Standard Sale
SALE0462,BUS001,2026-07-02,CUST013,PROD008,8,₹ 13,0,₹ 104,UPI,Completed,0,Standard Sale
SALE0463,BUS001,2026-07-02,CUST033,PROD003,38,₹ 9,0,₹ 342,UPI,Completed,0,Standard Sale
SALE0464,BUS001,2026-07-03,CUST027,PROD009,2,₹ 31,0,₹ 62,UPI,Completed,0,Standard Sale
SALE0465,BUS001,2026-07-03,CUST019,PROD005,12,₹ 377,5,₹ 4297,Cash,Completed,0,Standard Sale
SALE0466,BUS001,2026-07-03,CUST001,PROD009,2,₹ 31,0,₹ 62,Cash,Completed,0,Standard Sale
SALE0467,BUS001,2026-07-03,CUST015,PROD008,8,₹ 13,0,₹ 104,Cash,Completed,0,Standard Sale
SALE0468,BUS001,2026-07-03,CUST034,PROD009,1,₹ 31,0,₹ 31,Cash,Completed,0,Standard Sale
SALE0469,BUS001,2026-07-03,CUST003,PROD006,3,₹ 2106,0,₹ 6318,Cash,Completed,0,Standard Sale
SALE0470,BUS001,2026-07-03,CUST026,PROD007,4,₹ 678,0,₹ 2712,Cash,Completed,0,Standard Sale
SALE0471,BUS001,2026-07-03,CUST020,PROD003,18,₹ 9,0,₹ 162,Cash,Completed,0,Standard Sale
SALE0472,BUS001,2026-07-03,CUST002,PROD008,3,₹ 13,0,₹ 39,UPI,Completed,0,Standard Sale
SALE0473,BUS001,2026-07-03,CUST010,PROD012,4,₹ 316,5,₹ 1200,Cash,Completed,0,Standard Sale
SALE0474,BUS001,2026-07-03,CUST001,PROD001,6,₹ 162,10,₹ 874,Cash,Completed,0,Standard Sale
SALE0475,BUS001,2026-07-03,CUST015,PROD001,9,₹ 162,0,₹ 1458,Cash,Completed,0,Standard Sale
SALE0476,BUS001,2026-07-03,CUST030,PROD003,39,₹ 9,0,₹ 351,Cash,Completed,0,Standard Sale
SALE0477,BUS001,2026-07-03,CUST007,PROD009,5,₹ 31,10,₹ 139,Cash,Completed,0,Standard Sale
SALE0478,BUS001,2026-07-04,CUST028,PROD009,5,₹ 31,5,₹ 147,Cash,Completed,0,Standard Sale
SALE0479,BUS001,2026-07-04,CUST037,PROD004,8,₹ 61,0,₹ 488,Cash,Completed,0,Standard Sale
SALE0480,BUS001,2026-07-04,CUST028,PROD002,4,₹ 95,0,₹ 380,UPI,Completed,0,Standard Sale
SALE0481,BUS001,2026-07-04,CUST032,PROD009,5,₹ 31,5,₹ 147,Cash,Completed,0,Standard Sale
SALE0482,BUS001,2026-07-04,CUST037,PROD005,15,₹ 377,0,₹ 5655,UPI,Completed,0,Standard Sale
SALE0483,BUS001,2026-07-04,CUST038,PROD008,8,₹ 13,0,₹ 104,UPI,Completed,0,Standard Sale
SALE0484,BUS001,2026-07-04,CUST013,PROD002,1,₹ 95,0,₹ 95,Cash,Completed,0,Standard Sale
SALE0485,BUS001,2026-07-04,CUST007,PROD003,49,₹ 9,0,₹ 441,UPI,Completed,0,Standard Sale
SALE0486,BUS001,2026-07-04,CUST030,PROD007,4,₹ 678,0,₹ 2712,UPI,Completed,0,Standard Sale
SALE0487,BUS001,2026-07-04,CUST030,PROD010,3,₹ 440,0,₹ 1320,Cash,Completed,0,Standard Sale
SALE0488,BUS001,2026-07-04,CUST026,PROD008,9,₹ 13,5,₹ 111,Credit,Pending,₹ 111,Standard Sale
SALE0489,BUS001,2026-07-05,CUST033,PROD003,39,₹ 9,5,₹ 333,UPI,Completed,0,Standard Sale
SALE0490,BUS001,2026-07-05,CUST003,PROD003,38,₹ 9,0,₹ 342,Cash,Completed,0,Standard Sale
SALE0491,BUS001,2026-07-05,CUST033,PROD001,8,₹ 162,10,₹ 1166,UPI,Completed,0,Standard Sale
SALE0492,BUS001,2026-07-05,CUST026,PROD008,6,₹ 13,0,₹ 78,UPI,Completed,0,Standard Sale
SALE0493,BUS001,2026-07-05,CUST040,PROD012,1,₹ 316,0,₹ 316,Cash,Completed,0,Standard Sale
SALE0494,BUS001,2026-07-05,CUST013,PROD001,3,₹ 162,0,₹ 486,Cash,Completed,0,Standard Sale
SALE0495,BUS001,2026-07-05,CUST020,PROD001,6,₹ 162,0,₹ 972,Cash,Completed,0,Standard Sale
SALE0496,BUS001,2026-07-05,CUST027,PROD001,5,₹ 162,5,₹ 769,Cash,Completed,0,Standard Sale
SALE0497,BUS001,2026-07-05,CUST007,PROD001,8,₹ 162,0,₹ 1296,Cash,Completed,0,Standard Sale
SALE0498,BUS001,2026-07-05,CUST038,PROD003,11,₹ 9,0,₹ 99,Cash,Completed,0,Standard Sale
SALE0499,BUS001,2026-07-05,CUST027,PROD005,13,₹ 377,0,₹ 4901,UPI,Completed,0,Standard Sale
SALE0500,BUS001,2026-07-05,CUST013,PROD005,12,₹ 377,0,₹ 4524,Cash,Completed,0,Standard Sale
SALE0501,BUS001,2026-07-05,CUST020,PROD001,4,₹ 162,0,₹ 648,Cash,Completed,0,Standard Sale
SALE0502,BUS001,2026-07-05,CUST035,PROD002,4,₹ 95,0,₹ 380,Credit,Pending,₹ 380,Standard Sale
SALE0503,BUS001,2026-07-06,CUST007,PROD003,11,₹ 9,10,₹ 89,Cash,Completed,0,Standard Sale
SALE0504,BUS001,2026-07-06,CUST004,PROD006,3,₹ 2106,5,₹ 6002,UPI,Completed,0,Standard Sale
SALE0505,BUS001,2026-07-06,CUST018,PROD005,6,₹ 377,0,₹ 2262,Credit,Pending,₹ 2262,Standard Sale
SALE0506,BUS001,2026-07-06,CUST013,PROD009,3,₹ 31,0,₹ 93,Cash,Completed,0,Standard Sale
SALE0507,BUS001,2026-07-06,CUST027,PROD007,4,₹ 678,0,₹ 2712,UPI,Completed,0,Standard Sale
SALE0508,BUS001,2026-07-06,CUST005,PROD003,38,₹ 9,0,₹ 342,Cash,Completed,0,Standard Sale
SALE0509,BUS001,2026-07-06,CUST013,PROD009,5,₹ 31,0,₹ 155,UPI,Completed,0,Standard Sale
SALE0510,BUS001,2026-07-06,CUST001,PROD012,2,₹ 316,0,₹ 632,Cash,Completed,0,Standard Sale
SALE0511,BUS001,2026-07-06,CUST003,PROD001,10,₹ 162,0,₹ 1620,Cash,Completed,0,Standard Sale
SALE0512,BUS001,2026-07-06,CUST002,PROD003,36,₹ 9,0,₹ 324,Credit,Pending,₹ 324,Standard Sale
SALE0513,BUS001,2026-07-06,CUST029,PROD008,9,₹ 13,0,₹ 117,UPI,Completed,0,Standard Sale
SALE0514,BUS001,2026-07-07,CUST014,PROD004,9,₹ 61,5,₹ 521,Cash,Completed,0,Standard Sale
SALE0515,BUS001,2026-07-07,CUST029,PROD003,26,₹ 9,0,₹ 234,Cash,Completed,0,Standard Sale
SALE0516,BUS001,2026-07-07,CUST012,PROD008,2,₹ 13,0,₹ 26,Cash,Completed,0,Standard Sale
SALE0517,BUS001,2026-07-07,CUST023,PROD006,3,₹ 2106,0,₹ 6318,Cash,Completed,0,Standard Sale
SALE0518,BUS001,2026-07-07,CUST027,PROD004,4,₹ 61,0,₹ 244,Cash,Completed,0,Standard Sale
SALE0519,BUS001,2026-07-07,CUST026,PROD011,4,₹ 199,10,₹ 716,Cash,Completed,0,Standard Sale
SALE0520,BUS001,2026-07-07,CUST029,PROD001,2,₹ 162,0,₹ 324,UPI,Completed,0,Standard Sale
SALE0521,BUS001,2026-07-07,CUST005,PROD004,10,₹ 61,5,₹ 579,UPI,Completed,0,Standard Sale
SALE0522,BUS001,2026-07-07,CUST023,PROD001,2,₹ 162,0,₹ 324,Cash,Completed,0,Standard Sale
SALE0523,BUS001,2026-07-07,CUST001,PROD003,31,₹ 9,0,₹ 279,UPI,Completed,0,Standard Sale
SALE0524,BUS001,2026-07-08,CUST006,PROD008,9,₹ 13,0,₹ 117,Credit,Pending,₹ 117,Standard Sale
SALE0525,BUS001,2026-07-08,CUST022,PROD004,4,₹ 61,0,₹ 244,UPI,Completed,0,Standard Sale
SALE0526,BUS001,2026-07-08,CUST012,PROD004,6,₹ 61,0,₹ 366,Cash,Completed,0,Standard Sale
SALE0527,BUS001,2026-07-08,CUST008,PROD012,2,₹ 316,5,₹ 600,Cash,Completed,0,Standard Sale
SALE0528,BUS001,2026-07-08,CUST018,PROD001,10,₹ 162,0,₹ 1620,UPI,Completed,0,Standard Sale
SALE0529,BUS001,2026-07-08,CUST005,PROD001,5,₹ 162,0,₹ 810,UPI,Completed,0,Standard Sale
SALE0530,BUS001,2026-07-08,CUST017,PROD004,10,₹ 61,0,₹ 610,UPI,Completed,0,Standard Sale
SALE0531,BUS001,2026-07-08,CUST002,PROD008,8,₹ 13,0,₹ 104,UPI,Completed,0,Standard Sale
SALE0532,BUS001,2026-07-08,CUST033,PROD001,6,₹ 162,0,₹ 972,Cash,Completed,0,Standard Sale
SALE0533,BUS001,2026-07-08,CUST024,PROD003,48,₹ 9,0,₹ 432,Cash,Completed,0,Standard Sale
SALE0534,BUS001,2026-07-08,CUST022,PROD004,6,₹ 61,0,₹ 366,UPI,Completed,0,Standard Sale
SALE0535,BUS001,2026-07-08,CUST013,PROD004,4,₹ 61,0,₹ 244,Credit,Pending,₹ 244,Standard Sale
SALE0536,BUS001,2026-07-08,CUST027,PROD001,7,₹ 162,0,₹ 1134,Cash,Completed,0,Standard Sale
SALE0537,BUS001,2026-07-09,CUST020,PROD008,10,₹ 13,5,₹ 123,Cash,Completed,0,Standard Sale
SALE0538,BUS001,2026-07-09,CUST037,PROD008,8,₹ 13,10,₹ 93,Cash,Completed,0,Standard Sale
SALE0539,BUS001,2026-07-09,CUST017,PROD004,10,₹ 61,0,₹ 610,UPI,Completed,0,Standard Sale
SALE0540,BUS001,2026-07-09,CUST008,PROD006,3,₹ 2106,0,₹ 6318,Cash,Completed,0,Standard Sale
SALE0541,BUS001,2026-07-09,CUST031,PROD008,4,₹ 13,0,₹ 52,UPI,Completed,0,Standard Sale
SALE0542,BUS001,2026-07-09,CUST036,PROD003,44,₹ 9,0,₹ 396,UPI,Completed,0,Standard Sale
SALE0543,BUS001,2026-07-09,CUST006,PROD004,6,₹ 61,10,₹ 329,UPI,Completed,0,Standard Sale
SALE0544,BUS001,2026-07-09,CUST022,PROD001,5,₹ 162,0,₹ 810,UPI,Completed,0,Standard Sale
SALE0545,BUS001,2026-07-09,CUST036,PROD005,14,₹ 377,0,₹ 5278,UPI,Completed,0,Standard Sale
SALE0546,BUS001,2026-07-09,CUST012,PROD008,7,₹ 13,10,₹ 81,Cash,Completed,0,Standard Sale
SALE0547,BUS001,2026-07-09,CUST031,PROD008,6,₹ 13,0,₹ 78,Cash,Completed,0,Standard Sale
SALE0548,BUS001,2026-07-09,CUST001,PROD009,4,₹ 31,0,₹ 124,UPI,Completed,0,Standard Sale
SALE0549,BUS001,2026-07-09,CUST002,PROD009,1,₹ 31,0,₹ 31,UPI,Completed,0,Standard Sale
SALE0550,BUS001,2026-07-09,CUST012,PROD011,1,₹ 199,0,₹ 199,Cash,Completed,0,Standard Sale
SALE0551,BUS001,2026-07-09,CUST024,PROD001,5,₹ 162,0,₹ 810,Cash,Completed,0,Standard Sale
SALE0552,BUS001,2026-07-09,CUST024,PROD005,3,₹ 377,0,₹ 1131,Credit,Pending,₹ 1131,Standard Sale
SALE0553,BUS001,2026-07-09,CUST024,PROD003,30,₹ 9,5,₹ 256,Cash,Completed,0,Standard Sale
SALE0554,BUS001,2026-07-10,CUST029,PROD006,3,₹ 2106,0,₹ 6318,UPI,Completed,0,Standard Sale
SALE0555,BUS001,2026-07-10,CUST028,PROD003,32,₹ 9,5,₹ 273,UPI,Completed,0,Standard Sale
SALE0556,BUS001,2026-07-10,CUST032,PROD001,9,₹ 162,0,₹ 1458,Cash,Completed,0,Standard Sale
SALE0557,BUS001,2026-07-10,CUST003,PROD012,3,₹ 316,5,₹ 900,Cash,Completed,0,Standard Sale
SALE0558,BUS001,2026-07-10,CUST032,PROD009,3,₹ 31,0,₹ 93,UPI,Completed,0,Standard Sale
SALE0559,BUS001,2026-07-10,CUST037,PROD004,2,₹ 61,0,₹ 122,Cash,Completed,0,Standard Sale
SALE0560,BUS001,2026-07-10,CUST027,PROD011,3,₹ 199,0,₹ 597,UPI,Completed,0,Standard Sale
SALE0561,BUS001,2026-07-10,CUST026,PROD008,8,₹ 13,0,₹ 104,Cash,Completed,0,Standard Sale
SALE0562,BUS001,2026-07-10,CUST001,PROD005,14,₹ 377,0,₹ 5278,Cash,Completed,0,Standard Sale
SALE0563,BUS001,2026-07-10,CUST014,PROD005,6,₹ 377,0,₹ 2262,Cash,Completed,0,Standard Sale
SALE0564,BUS001,2026-07-10,CUST035,PROD002,1,₹ 95,0,₹ 95,Cash,Completed,0,Standard Sale
SALE0565,BUS001,2026-07-11,CUST034,PROD003,45,₹ 9,10,₹ 364,Cash,Completed,0,Standard Sale
SALE0566,BUS001,2026-07-11,CUST033,PROD008,9,₹ 13,0,₹ 117,Cash,Completed,0,Standard Sale
SALE0567,BUS001,2026-07-11,CUST005,PROD006,1,₹ 2106,0,₹ 2106,Cash,Completed,0,Standard Sale
SALE0568,BUS001,2026-07-11,CUST032,PROD012,2,₹ 316,0,₹ 632,Cash,Completed,0,Standard Sale
SALE0569,BUS001,2026-07-11,CUST032,PROD007,1,₹ 678,0,₹ 678,Cash,Completed,0,Standard Sale
SALE0570,BUS001,2026-07-11,CUST021,PROD002,2,₹ 95,0,₹ 190,UPI,Completed,0,Standard Sale
SALE0571,BUS001,2026-07-11,CUST011,PROD001,3,₹ 162,0,₹ 486,Cash,Completed,0,Standard Sale
SALE0572,BUS001,2026-07-11,CUST002,PROD003,32,₹ 9,0,₹ 288,UPI,Completed,0,Standard Sale
SALE0573,BUS001,2026-07-11,CUST022,PROD006,2,₹ 2106,0,₹ 4212,Cash,Completed,0,Standard Sale
SALE0574,BUS001,2026-07-11,CUST036,PROD007,3,₹ 678,0,₹ 2034,UPI,Completed,0,Standard Sale
SALE0575,BUS001,2026-07-11,CUST010,PROD005,15,₹ 377,10,₹ 5089,Cash,Completed,0,Standard Sale
SALE0576,BUS001,2026-07-11,CUST013,PROD008,8,₹ 13,0,₹ 104,Credit,Pending,₹ 104,Standard Sale
SALE0577,BUS001,2026-07-11,CUST002,PROD004,2,₹ 61,0,₹ 122,Cash,Completed,0,Standard Sale
SALE0578,BUS001,2026-07-12,CUST032,PROD004,9,₹ 61,0,₹ 549,UPI,Completed,0,Standard Sale
SALE0579,BUS001,2026-07-12,CUST007,PROD003,24,₹ 9,0,₹ 216,UPI,Completed,0,Standard Sale
SALE0580,BUS001,2026-07-12,CUST009,PROD008,5,₹ 13,0,₹ 65,Cash,Completed,0,Standard Sale
SALE0581,BUS001,2026-07-12,CUST002,PROD008,5,₹ 13,10,₹ 58,UPI,Completed,0,Standard Sale
SALE0582,BUS001,2026-07-12,CUST018,PROD006,2,₹ 2106,0,₹ 4212,Cash,Completed,0,Standard Sale
SALE0583,BUS001,2026-07-12,CUST036,PROD005,12,₹ 377,0,₹ 4524,Cash,Completed,0,Standard Sale
SALE0584,BUS001,2026-07-12,CUST024,PROD008,6,₹ 13,0,₹ 78,Cash,Completed,0,Standard Sale
SALE0585,BUS001,2026-07-12,CUST011,PROD009,1,₹ 31,0,₹ 31,UPI,Completed,0,Standard Sale
SALE0586,BUS001,2026-07-12,CUST013,PROD008,7,₹ 13,0,₹ 91,Cash,Completed,0,Standard Sale
SALE0587,BUS001,2026-07-12,CUST033,PROD008,3,₹ 13,0,₹ 39,Credit,Pending,₹ 39,Standard Sale
SALE0588,BUS001,2026-07-12,CUST027,PROD001,5,₹ 162,10,₹ 729,Credit,Pending,₹ 729,Standard Sale
SALE0589,BUS001,2026-07-12,CUST009,PROD004,10,₹ 61,10,₹ 549,Cash,Completed,0,Standard Sale
SALE0590,BUS001,2026-07-12,CUST020,PROD004,6,₹ 61,0,₹ 366,UPI,Completed,0,Standard Sale
SALE0591,BUS001,2026-07-13,CUST015,PROD002,3,₹ 95,5,₹ 270,Credit,Pending,₹ 270,Standard Sale
SALE0592,BUS001,2026-07-13,CUST015,PROD011,3,₹ 199,0,₹ 597,Cash,Completed,0,Standard Sale
SALE0593,BUS001,2026-07-13,CUST017,PROD003,20,₹ 9,0,₹ 180,UPI,Completed,0,Standard Sale
SALE0594,BUS001,2026-07-13,CUST001,PROD003,50,₹ 9,0,₹ 450,Cash,Completed,0,Standard Sale
SALE0595,BUS001,2026-07-13,CUST007,PROD007,5,₹ 678,10,₹ 3051,Credit,Pending,₹ 3051,Standard Sale
SALE0596,BUS001,2026-07-13,CUST022,PROD002,2,₹ 95,0,₹ 190,Cash,Completed,0,Standard Sale
SALE0597,BUS001,2026-07-13,CUST032,PROD005,13,₹ 377,0,₹ 4901,UPI,Completed,0,Standard Sale
SALE0598,BUS001,2026-07-13,CUST039,PROD001,7,₹ 162,0,₹ 1134,Credit,Pending,₹ 1134,Standard Sale
SALE0599,BUS001,2026-07-13,CUST032,PROD005,12,₹ 377,0,₹ 4524,UPI,Completed,0,Standard Sale
SALE0600,BUS001,2026-07-13,CUST025,PROD005,4,₹ 377,5,₹ 1432,Credit,Pending,₹ 1432,Standard Sale
SALE0601,BUS001,2026-07-13,CUST006,PROD008,7,₹ 13,0,₹ 91,Credit,Pending,₹ 91,Standard Sale
SALE0602,BUS001,2026-07-13,CUST009,PROD009,2,₹ 31,0,₹ 62,Credit,Pending,₹ 62,Standard Sale
SALE0603,BUS001,2026-07-14,CUST035,PROD004,7,₹ 61,0,₹ 427,Cash,Completed,0,Standard Sale
SALE0604,BUS001,2026-07-14,CUST030,PROD011,3,₹ 199,0,₹ 597,Cash,Completed,0,Standard Sale
SALE0605,BUS001,2026-07-14,CUST030,PROD001,6,₹ 162,5,₹ 923,UPI,Completed,0,Standard Sale
SALE0606,BUS001,2026-07-14,CUST002,PROD004,6,₹ 61,0,₹ 366,Cash,Completed,0,Standard Sale
SALE0607,BUS001,2026-07-14,CUST035,PROD008,2,₹ 13,5,₹ 24,Cash,Completed,0,Standard Sale
SALE0608,BUS001,2026-07-14,CUST006,PROD003,17,₹ 9,0,₹ 153,Cash,Completed,0,Standard Sale
SALE0609,BUS001,2026-07-14,CUST018,PROD005,15,₹ 377,0,₹ 5655,Cash,Completed,0,Standard Sale
SALE0610,BUS001,2026-07-14,CUST031,PROD005,10,₹ 377,0,₹ 3770,UPI,Completed,0,Standard Sale
SALE0611,BUS001,2026-07-14,CUST010,PROD005,5,₹ 377,0,₹ 1885,Cash,Completed,0,Standard Sale
SALE0612,BUS001,2026-07-14,CUST017,PROD005,15,₹ 377,10,₹ 5089,Cash,Completed,0,Standard Sale
SALE0613,BUS001,2026-07-14,CUST016,PROD002,3,₹ 95,0,₹ 285,Cash,Completed,0,Standard Sale
SALE0614,BUS001,2026-07-15,CUST019,PROD006,1,₹ 2106,0,₹ 2106,Cash,Completed,0,Standard Sale
SALE0615,BUS001,2026-07-15,CUST023,PROD009,4,₹ 31,5,₹ 117,Cash,Completed,0,Standard Sale
SALE0616,BUS001,2026-07-15,CUST036,PROD010,3,₹ 440,0,₹ 1320,UPI,Completed,0,Standard Sale
SALE0617,BUS001,2026-07-15,CUST021,PROD012,5,₹ 316,0,₹ 1580,Cash,Completed,0,Standard Sale
SALE0618,BUS001,2026-07-15,CUST021,PROD004,7,₹ 61,0,₹ 427,Cash,Completed,0,Standard Sale
SALE0619,BUS001,2026-07-15,CUST003,PROD005,11,₹ 377,10,₹ 3732,Cash,Completed,0,Standard Sale
SALE0620,BUS001,2026-07-15,CUST032,PROD005,15,₹ 377,0,₹ 5655,Cash,Completed,0,Standard Sale
SALE0621,BUS001,2026-07-15,CUST016,PROD004,6,₹ 61,0,₹ 366,UPI,Completed,0,Standard Sale
SALE0622,BUS001,2026-07-15,CUST025,PROD007,4,₹ 678,5,₹ 2576,Cash,Completed,0,Standard Sale
SALE0623,BUS001,2026-07-15,CUST022,PROD008,10,₹ 13,0,₹ 130,Cash,Completed,0,Standard Sale
SALE0624,BUS001,2026-07-15,CUST027,PROD002,3,₹ 95,0,₹ 285,Cash,Completed,0,Standard Sale
SALE0625,BUS001,2026-07-15,CUST040,PROD005,3,₹ 377,0,₹ 1131,UPI,Completed,0,Standard Sale
SALE0626,BUS001,2026-07-15,CUST033,PROD002,3,₹ 95,10,₹ 256,UPI,Completed,0,Standard Sale
SALE0627,BUS001,2026-07-15,CUST040,PROD009,1,₹ 31,0,₹ 31,Cash,Completed,0,Standard Sale
SALE0628,BUS001,2026-07-16,CUST025,PROD006,2,₹ 2106,0,₹ 4212,Cash,Completed,0,Standard Sale
SALE0629,BUS001,2026-07-16,CUST034,PROD008,10,₹ 13,0,₹ 130,Cash,Completed,0,Standard Sale
SALE0630,BUS001,2026-07-16,CUST023,PROD006,2,₹ 2106,0,₹ 4212,UPI,Completed,0,Standard Sale
SALE0631,BUS001,2026-07-16,CUST015,PROD004,4,₹ 61,0,₹ 244,Cash,Completed,0,Standard Sale
SALE0632,BUS001,2026-07-16,CUST022,PROD008,9,₹ 13,0,₹ 117,UPI,Completed,0,Standard Sale
SALE0633,BUS001,2026-07-16,CUST025,PROD001,4,₹ 162,0,₹ 648,Cash,Completed,0,Standard Sale
SALE0634,BUS001,2026-07-16,CUST002,PROD002,1,₹ 95,0,₹ 95,Cash,Completed,0,Standard Sale
SALE0635,BUS001,2026-07-16,CUST018,PROD001,4,₹ 162,0,₹ 648,UPI,Completed,0,Standard Sale
SALE0636,BUS001,2026-07-16,CUST009,PROD002,5,₹ 95,10,₹ 427,Cash,Completed,0,Standard Sale
SALE0637,BUS001,2026-07-16,CUST006,PROD004,10,₹ 61,0,₹ 610,UPI,Completed,0,Standard Sale
SALE0638,BUS001,2026-07-16,CUST009,PROD008,3,₹ 13,0,₹ 39,UPI,Completed,0,Standard Sale
SALE0639,BUS001,2026-07-16,CUST021,PROD010,5,₹ 440,0,₹ 2200,UPI,Completed,0,Standard Sale
SALE0640,BUS001,2026-07-16,CUST023,PROD003,24,₹ 9,0,₹ 216,Cash,Completed,0,Standard Sale
SALE0641,BUS001,2026-07-16,CUST012,PROD010,1,₹ 440,0,₹ 440,Credit,Pending,₹ 440,Standard Sale
SALE0642,BUS001,2026-07-16,CUST009,PROD002,3,₹ 95,0,₹ 285,UPI,Completed,0,Standard Sale
SALE0643,BUS001,2026-07-17,CUST007,PROD005,7,₹ 377,0,₹ 2639,Cash,Completed,0,Standard Sale
SALE0644,BUS001,2026-07-17,CUST014,PROD008,5,₹ 13,0,₹ 65,Credit,Pending,₹ 65,Standard Sale
SALE0645,BUS001,2026-07-17,CUST038,PROD001,7,₹ 162,0,₹ 1134,Cash,Completed,0,Standard Sale
SALE0646,BUS001,2026-07-17,CUST011,PROD008,10,₹ 13,0,₹ 130,Cash,Completed,0,Standard Sale
SALE0647,BUS001,2026-07-17,CUST023,PROD007,4,₹ 678,0,₹ 2712,Credit,Pending,₹ 2712,Standard Sale
SALE0648,BUS001,2026-07-17,CUST037,PROD006,4,₹ 2106,0,₹ 8424,Credit,Pending,₹ 8424,Standard Sale
SALE0649,BUS001,2026-07-17,CUST017,PROD006,3,₹ 2106,0,₹ 6318,Credit,Pending,₹ 6318,Standard Sale
SALE0650,BUS001,2026-07-17,CUST003,PROD011,3,₹ 199,0,₹ 597,UPI,Completed,0,Standard Sale
SALE0651,BUS001,2026-07-17,CUST035,PROD006,1,₹ 2106,0,₹ 2106,UPI,Completed,0,Standard Sale
SALE0652,BUS001,2026-07-17,CUST023,PROD007,2,₹ 678,0,₹ 1356,UPI,Completed,0,Standard Sale
SALE0653,BUS001,2026-07-17,CUST002,PROD005,8,₹ 377,10,₹ 2714,Cash,Completed,0,Standard Sale
SALE0654,BUS001,2026-07-18,CUST034,PROD005,6,₹ 377,0,₹ 2262,Cash,Completed,0,Standard Sale
SALE0655,BUS001,2026-07-18,CUST027,PROD006,4,₹ 2106,0,₹ 8424,UPI,Completed,0,Standard Sale
SALE0656,BUS001,2026-07-18,CUST007,PROD010,5,₹ 440,10,₹ 1980,UPI,Completed,0,Standard Sale
SALE0657,BUS001,2026-07-18,CUST040,PROD007,1,₹ 678,0,₹ 678,Credit,Pending,₹ 678,Standard Sale
SALE0658,BUS001,2026-07-18,CUST033,PROD006,3,₹ 2106,0,₹ 6318,Cash,Completed,0,Standard Sale
SALE0659,BUS001,2026-07-18,CUST007,PROD008,6,₹ 13,0,₹ 78,UPI,Completed,0,Standard Sale
SALE0660,BUS001,2026-07-18,CUST004,PROD007,4,₹ 678,10,₹ 2440,UPI,Completed,0,Standard Sale
SALE0661,BUS001,2026-07-18,CUST037,PROD007,2,₹ 678,5,₹ 1288,Credit,Pending,₹ 1288,Standard Sale
SALE0662,BUS001,2026-07-18,CUST010,PROD001,8,₹ 162,0,₹ 1296,Credit,Pending,₹ 1296,Standard Sale
SALE0663,BUS001,2026-07-18,CUST030,PROD003,10,₹ 9,0,₹ 90,UPI,Completed,0,Standard Sale
SALE0664,BUS001,2026-07-19,CUST007,PROD009,2,₹ 31,0,₹ 62,UPI,Completed,0,Standard Sale
SALE0665,BUS001,2026-07-19,CUST025,PROD006,2,₹ 2106,0,₹ 4212,UPI,Completed,0,Standard Sale
SALE0666,BUS001,2026-07-19,CUST033,PROD008,2,₹ 13,10,₹ 23,Cash,Completed,0,Standard Sale
SALE0667,BUS001,2026-07-19,CUST024,PROD007,1,₹ 678,0,₹ 678,UPI,Completed,0,Standard Sale
SALE0668,BUS001,2026-07-19,CUST003,PROD007,2,₹ 678,0,₹ 1356,UPI,Completed,0,Standard Sale
SALE0669,BUS001,2026-07-19,CUST029,PROD003,37,₹ 9,5,₹ 316,Cash,Completed,0,Standard Sale
SALE0670,BUS001,2026-07-19,CUST005,PROD005,9,₹ 377,0,₹ 3393,Cash,Completed,0,Standard Sale
SALE0671,BUS001,2026-07-19,CUST039,PROD004,4,₹ 61,0,₹ 244,UPI,Completed,0,Standard Sale
SALE0672,BUS001,2026-07-19,CUST009,PROD005,4,₹ 377,0,₹ 1508,Cash,Completed,0,Standard Sale
